crop_id,species
5ce5b29f09cc8dcad46e121e0951f63c_c01210,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01211,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01212,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01213,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01214,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01215,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01216,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01217,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01218,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01219,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01220,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01221,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01222,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01223,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01224,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01225,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01226,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01227,Dark-Eyed Junco
5ce5b29f09cc8dcad46e121e0951f63c_c01228,Dark-Eyed Junco
5ee63de9238711cb7a26ac7b7e8fdaa6_c01229,Chickadee
5ee63de9238711cb7a26ac7b7e8fdaa6_c01230,Black-Capped Chickadee
60313895cd1f428a29623aba42935215_c01231,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01232,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01233,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01234,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01235,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01236,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01237,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01238,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01239,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01240,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01241,Dark-Eyed Junco
60313895cd1f428a29623aba42935215_c01242,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01243,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01244,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01245,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01246,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01247,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01248,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01249,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01250,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01251,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01252,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01253,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01254,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01255,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01256,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01257,Dark-Eyed Junco
6035854e710a88813118f044a4555c0a_c01258,Dark-Eyed Junco
604f35a40049cd5caeaeb0ceea7b227a_c01259,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01260,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01261,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01262,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01263,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01264,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01265,Black-Capped Chickadee
604f35a40049cd5caeaeb0ceea7b227a_c01266,Black-Capped Chickadee
605a2c9f5e34110137744985e5dbd362_c01267,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01268,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01269,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01270,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01271,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01272,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01273,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01274,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01275,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01276,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01277,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01278,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01279,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01280,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01281,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01282,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01283,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01284,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01285,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01286,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01287,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01288,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01289,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01290,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01291,Dark-Eyed Junco
605a2c9f5e34110137744985e5dbd362_c01292,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01293,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01294,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01295,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01296,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01297,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01298,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01299,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01300,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01301,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01302,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01303,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01304,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01305,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01306,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01307,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01308,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01309,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01310,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01311,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01312,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01313,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01314,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01315,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01316,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01317,Dark-Eyed Junco
6455cd0982fa910edadfd69daf396035_c01318,Dark-Eyed Junco
64b7dabf1fa1904849f9700d3d36a7dd_c01319,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01320,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01321,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01322,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01323,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01324,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01325,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01326,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01327,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01328,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01329,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01330,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01331,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01332,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01333,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01334,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01335,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01336,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01337,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01338,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01339,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01340,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01341,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01342,Dark-Eyed Junco
677fc93a016112ffe7c70d1d80c570ef_c01343,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01344,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01345,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01346,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01347,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01348,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01349,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01350,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01351,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01352,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01353,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01354,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01355,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01356,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01357,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01358,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01359,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01360,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01361,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01362,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01363,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01364,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01365,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01366,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01367,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01368,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01369,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01370,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01371,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01372,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01373,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01374,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01375,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01376,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01377,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01378,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01379,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01380,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01381,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01382,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01383,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01384,Dark-Eyed Junco
684b0a33e47850542f35cecc00345155_c01385,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01386,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01387,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01388,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01389,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01390,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01391,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01392,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01393,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01394,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01395,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01396,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01397,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01398,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01399,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01400,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01401,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01402,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01403,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01404,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01405,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01406,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01407,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01408,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01409,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01410,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01411,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01412,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01413,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01414,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01415,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01416,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01417,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01418,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01419,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01420,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01421,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01422,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01423,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01424,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01425,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01426,Dark-Eyed Junco
6a3640de0a759ee8c56cbb331981ba8c_c01427,Dark-Eyed Junco
6a8de5d6040639850e84dec6a3585c81_c01428,Dark-Eyed Junco
6a8de5d6040639850e84dec6a3585c81_c01429,Dark-Eyed Junco
6a8de5d6040639850e84dec6a3585c81_c01430,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01431,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01432,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01433,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01434,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01435,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01436,Dark-Eyed Junco
6b01c0cb9446793e8f81ebf2df676c7f_c01437,Dark-Eyed Junco
6b658dc6708a75e809dacb6a515aff95_c01438,Black-Capped Chickadee
6b658dc6708a75e809dacb6a515aff95_c01439,Black-Capped Chickadee
6b658dc6708a75e809dacb6a515aff95_c01440,Black-Capped Chickadee
6b658dc6708a75e809dacb6a515aff95_c01441,Dark-Eyed Junco
6b658dc6708a75e809dacb6a515aff95_c01442,Black-Capped Chickadee
6c59f5272304e5aeee916c04d0e72f22_c01443,Dark-Eyed Junco
6c59f5272304e5aeee916c04d0e72f22_c01444,Dark-Eyed Junco
6c59f5272304e5aeee916c04d0e72f22_c01445,Dark-Eyed Junco
6c59f5272304e5aeee916c04d0e72f22_c01446,Dark-Eyed Junco
6c59f5272304e5aeee916c04d0e72f22_c01447,Black-Capped Chickadee
6e3fad7160e94741e5b67649f482f293_c01448,Black-Capped Chickadee
6e3fad7160e94741e5b67649f482f293_c01449,Black-Capped Chickadee
6e3fad7160e94741e5b67649f482f293_c01450,Black-Capped Chickadee
6e3fad7160e94741e5b67649f482f293_c01451,Black-Capped Chickadee
6e3fad7160e94741e5b67649f482f293_c01452,Black-Capped Chickadee
6e3fad7160e94741e5b67649f482f293_c01453,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01454,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01455,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01456,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01457,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01458,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01459,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01460,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01461,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01462,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01463,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01464,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01465,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01466,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01467,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01468,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01469,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01470,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01471,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01472,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01473,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01474,Black-Capped Chickadee
7142ba08235b44f4251d6167ad892996_c01475,Black-Capped Chickadee
72257ba9f8f5eaf522fa3a0df29e555e_c01476,Black-Capped Chickadee
72257ba9f8f5eaf522fa3a0df29e555e_c01477,Black-Capped Chickadee
72257ba9f8f5eaf522fa3a0df29e555e_c01478,Black-Capped Chickadee
72257ba9f8f5eaf522fa3a0df29e555e_c01479,Black-Capped Chickadee
72257ba9f8f5eaf522fa3a0df29e555e_c01480,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01481,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01482,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01483,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01484,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01485,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01486,Dark-Eyed Junco
72257ba9f8f5eaf522fa3a0df29e555e_c01487,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01488,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01489,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01490,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01491,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01492,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01493,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01494,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01495,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01496,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01497,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01498,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01499,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01500,Dark-Eyed Junco
769e2c248bc547fa98dc03afbbdf09fb_c01501,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01502,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01503,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01504,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01505,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01506,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01507,Black-Capped Chickadee
769e2c248bc547fa98dc03afbbdf09fb_c01508,Black-Capped Chickadee
78bef4a8da6f41d742e213e7a9e066b1_c01509,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01510,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01511,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01512,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01513,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01514,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01515,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01516,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01517,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01518,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01519,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01520,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01521,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01522,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01523,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01524,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01525,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01526,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01527,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01528,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01529,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01530,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01531,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01532,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01533,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01534,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01535,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01536,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01537,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01538,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01539,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01540,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01541,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01542,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01543,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01544,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01545,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01546,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01547,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01548,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01549,Dark-Eyed Junco
78bef4a8da6f41d742e213e7a9e066b1_c01550,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01551,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01552,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01553,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01554,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01555,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01556,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01557,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01558,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01559,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01560,Dark-Eyed Junco
79770e16680d881c4ede3b914cbfe56d_c01561,Dark-Eyed Junco
798e34fde314055c4a3a062d40afece0_c01562,House Finch
798e34fde314055c4a3a062d40afece0_c01563,House Finch
798e34fde314055c4a3a062d40afece0_c01564,House Finch
798e34fde314055c4a3a062d40afece0_c01565,House Finch
798e34fde314055c4a3a062d40afece0_c01566,House Finch
798e34fde314055c4a3a062d40afece0_c01567,House Finch
798e34fde314055c4a3a062d40afece0_c01568,House Finch
798e34fde314055c4a3a062d40afece0_c01569,House Finch
798e34fde314055c4a3a062d40afece0_c01570,House Finch
798e34fde314055c4a3a062d40afece0_c01571,House Finch
798e34fde314055c4a3a062d40afece0_c01572,House Finch
798e34fde314055c4a3a062d40afece0_c01573,House Finch
798e34fde314055c4a3a062d40afece0_c01574,House Finch
798e34fde314055c4a3a062d40afece0_c01575,House Finch
798e34fde314055c4a3a062d40afece0_c01576,House Finch
798e34fde314055c4a3a062d40afece0_c01577,House Finch
798e34fde314055c4a3a062d40afece0_c01578,House Finch
798e34fde314055c4a3a062d40afece0_c01579,House Finch
798e34fde314055c4a3a062d40afece0_c01580,House Finch
798e34fde314055c4a3a062d40afece0_c01581,House Finch
798e34fde314055c4a3a062d40afece0_c01582,House Finch
798e34fde314055c4a3a062d40afece0_c01583,House Finch
798e34fde314055c4a3a062d40afece0_c01584,House Finch
798e34fde314055c4a3a062d40afece0_c01585,House Finch
798e34fde314055c4a3a062d40afece0_c01586,House Finch
798e34fde314055c4a3a062d40afece0_c01587,House Finch
798e34fde314055c4a3a062d40afece0_c01588,House Finch
798e34fde314055c4a3a062d40afece0_c01589,House Finch
798e34fde314055c4a3a062d40afece0_c01590,House Finch
798e34fde314055c4a3a062d40afece0_c01591,House Finch
798e34fde314055c4a3a062d40afece0_c01592,House Finch
79bb49dad098cbd23fac6188f44bf34f_c01593,Dark-Eyed Junco
