session_id,video_id,crop_ids,species
session_00227,684b0a33e47850542f35cecc00345155,"684b0a33e47850542f35cecc00345155_c01344,684b0a33e47850542f35cecc00345155_c01345,684b0a33e47850542f35cecc00345155_c01346,684b0a33e47850542f35cecc00345155_c01347,684b0a33e47850542f35cecc00345155_c01348,684b0a33e47850542f35cecc00345155_c01349,684b0a33e47850542f35cecc00345155_c01350,684b0a33e47850542f35cecc00345155_c01351,684b0a33e47850542f35cecc00345155_c01352,684b0a33e47850542f35cecc00345155_c01353,684b0a33e47850542f35cecc00345155_c01354,684b0a33e47850542f35cecc00345155_c01355,684b0a33e47850542f35cecc00345155_c01356,684b0a33e47850542f35cecc00345155_c01357,684b0a33e47850542f35cecc00345155_c01358,684b0a33e47850542f35cecc00345155_c01359,684b0a33e47850542f35cecc00345155_c01360,684b0a33e47850542f35cecc00345155_c01361,684b0a33e47850542f35cecc00345155_c01362,684b0a33e47850542f35cecc00345155_c01363,684b0a33e47850542f35cecc00345155_c01364,684b0a33e47850542f35cecc00345155_c01365,684b0a33e47850542f35cecc00345155_c01366,684b0a33e47850542f35cecc00345155_c01367,684b0a33e47850542f35cecc00345155_c01368,684b0a33e47850542f35cecc00345155_c01369,684b0a33e47850542f35cecc00345155_c01370,684b0a33e47850542f35cecc00345155_c01371,684b0a33e47850542f35cecc00345155_c01372,684b0a33e47850542f35cecc00345155_c01373,684b0a33e47850542f35cecc00345155_c01374,684b0a33e47850542f35cecc00345155_c01375,684b0a33e47850542f35cecc00345155_c01376,684b0a33e47850542f35cecc00345155_c01377,684b0a33e47850542f35cecc00345155_c01378,684b0a33e47850542f35cecc00345155_c01379,684b0a33e47850542f35cecc00345155_c01380,684b0a33e47850542f35cecc00345155_c01381,684b0a33e47850542f35cecc00345155_c01382,684b0a33e47850542f35cecc00345155_c01383,684b0a33e47850542f35cecc00345155_c01384,684b0a33e47850542f35cecc00345155_c01385",Dark-Eyed Junco
session_00228,6a3640de0a759ee8c56cbb331981ba8c,"6a3640de0a759ee8c56cbb331981ba8c_c01400,6a3640de0a759ee8c56cbb331981ba8c_c01413,6a3640de0a759ee8c56cbb331981ba8c_c01418,6a3640de0a759ee8c56cbb331981ba8c_c01423",Dark-Eyed Junco
session_00229,6a3640de0a759ee8c56cbb331981ba8c,"6a3640de0a759ee8c56cbb331981ba8c_c01395,6a3640de0a759ee8c56cbb331981ba8c_c01396,6a3640de0a759ee8c56cbb331981ba8c_c01397,6a3640de0a759ee8c56cbb331981ba8c_c01398",Dark-Eyed Junco
session_00230,6a3640de0a759ee8c56cbb331981ba8c,"6a3640de0a759ee8c56cbb331981ba8c_c01386,6a3640de0a759ee8c56cbb331981ba8c_c01387,6a3640de0a759ee8c56cbb331981ba8c_c01388,6a3640de0a759ee8c56cbb331981ba8c_c01389,6a3640de0a759ee8c56cbb331981ba8c_c01390,6a3640de0a759ee8c56cbb331981ba8c_c01391,6a3640de0a759ee8c56cbb331981ba8c_c01392,6a3640de0a759ee8c56cbb331981ba8c_c01393,6a3640de0a759ee8c56cbb331981ba8c_c01394,6a3640de0a759ee8c56cbb331981ba8c_c01399,6a3640de0a759ee8c56cbb331981ba8c_c01401,6a3640de0a759ee8c56cbb331981ba8c_c01402,6a3640de0a759ee8c56cbb331981ba8c_c01403,6a3640de0a759ee8c56cbb331981ba8c_c01404,6a3640de0a759ee8c56cbb331981ba8c_c01405,6a3640de0a759ee8c56cbb331981ba8c_c01406,6a3640de0a759ee8c56cbb331981ba8c_c01407,6a3640de0a759ee8c56cbb331981ba8c_c01408,6a3640de0a759ee8c56cbb331981ba8c_c01409,6a3640de0a759ee8c56cbb331981ba8c_c01410,6a3640de0a759ee8c56cbb331981ba8c_c01411,6a3640de0a759ee8c56cbb331981ba8c_c01412,6a3640de0a759ee8c56cbb331981ba8c_c01414,6a3640de0a759ee8c56cbb331981ba8c_c01415,6a3640de0a759ee8c56cbb331981ba8c_c01416,6a3640de0a759ee8c56cbb331981ba8c_c01417,6a3640de0a759ee8c56cbb331981ba8c_c01419,6a3640de0a759ee8c56cbb331981ba8c_c01420,6a3640de0a759ee8c56cbb331981ba8c_c01421,6a3640de0a759ee8c56cbb331981ba8c_c01422,6a3640de0a759ee8c56cbb331981ba8c_c01424,6a3640de0a759ee8c56cbb331981ba8c_c01425,6a3640de0a759ee8c56cbb331981ba8c_c01426,6a3640de0a759ee8c56cbb331981ba8c_c01427",Dark-Eyed Junco
session_00231,6a8de5d6040639850e84dec6a3585c81,"6a8de5d6040639850e84dec6a3585c81_c01429,6a8de5d6040639850e84dec6a3585c81_c01430",Dark-Eyed Junco
session_00232,6a8de5d6040639850e84dec6a3585c81,6a8de5d6040639850e84dec6a3585c81_c01428,Dark-Eyed Junco
session_00233,6b01c0cb9446793e8f81ebf2df676c7f,"6b01c0cb9446793e8f81ebf2df676c7f_c01431,6b01c0cb9446793e8f81ebf2df676c7f_c01432,6b01c0cb9446793e8f81ebf2df676c7f_c01434,6b01c0cb9446793e8f81ebf2df676c7f_c01435,6b01c0cb9446793e8f81ebf2df676c7f_c01436,6b01c0cb9446793e8f81ebf2df676c7f_c01437",Dark-Eyed Junco
session_00234,6b01c0cb9446793e8f81ebf2df676c7f,6b01c0cb9446793e8f81ebf2df676c7f_c01433,Dark-Eyed Junco
session_00235,6b658dc6708a75e809dacb6a515aff95,"6b658dc6708a75e809dacb6a515aff95_c01439,6b658dc6708a75e809dacb6a515aff95_c01440,6b658dc6708a75e809dacb6a515aff95_c01442",Black-Capped Chickadee
session_00236,6b658dc6708a75e809dacb6a515aff95,6b658dc6708a75e809dacb6a515aff95_c01441,Dark-Eyed Junco
session_00237,6b658dc6708a75e809dacb6a515aff95,6b658dc6708a75e809dacb6a515aff95_c01438,Black-Capped Chickadee
session_00238,6c59f5272304e5aeee916c04d0e72f22,"6c59f5272304e5aeee916c04d0e72f22_c01443,6c59f5272304e5aeee916c04d0e72f22_c01444,6c59f5272304e5aeee916c04d0e72f22_c01445,6c59f5272304e5aeee916c04d0e72f22_c01446",Dark-Eyed Junco
session_00239,6c59f5272304e5aeee916c04d0e72f22,6c59f5272304e5aeee916c04d0e72f22_c01447,Black-Capped Chickadee
session_00240,6e3fad7160e94741e5b67649f482f293,"6e3fad7160e94741e5b67649f482f293_c01448,6e3fad7160e94741e5b67649f482f293_c01449,6e3fad7160e94741e5b67649f482f293_c01450,6e3fad7160e94741e5b67649f482f293_c01451",Black-Capped Chickadee
session_00241,6e3fad7160e94741e5b67649f482f293,"6e3fad7160e94741e5b67649f482f293_c01452,6e3fad7160e94741e5b67649f482f293_c01453",Black-Capped Chickadee
session_00242,7142ba08235b44f4251d6167ad892996,"7142ba08235b44f4251d6167ad892996_c01460,7142ba08235b44f4251d6167ad892996_c01461,7142ba08235b44f4251d6167ad892996_c01462,7142ba08235b44f4251d6167ad892996_c01463,7142ba08235b44f4251d6167ad892996_c01464,7142ba08235b44f4251d6167ad892996_c01465,7142ba08235b44f4251d6167ad892996_c01466,7142ba08235b44f4251d6167ad892996_c01474,7142ba08235b44f4251d6167ad892996_c01475",Black-Capped Chickadee
session_00243,7142ba08235b44f4251d6167ad892996,"7142ba08235b44f4251d6167ad892996_c01455,7142ba08235b44f4251d6167ad892996_c01456,7142ba08235b44f4251d6167ad892996_c01457,7142ba08235b44f4251d6167ad892996_c01458,7142ba08235b44f4251d6167ad892996_c01459,7142ba08235b44f4251d6167ad892996_c01467,7142ba08235b44f4251d6167ad892996_c01468,7142ba08235b44f4251d6167ad892996_c01469,7142ba08235b44f4251d6167ad892996_c01470,7142ba08235b44f4251d6167ad892996_c01471,7142ba08235b44f4251d6167ad892996_c01472",Black-Capped Chickadee
session_00244,7142ba08235b44f4251d6167ad892996,7142ba08235b44f4251d6167ad892996_c01473,Black-Capped Chickadee
session_00245,7142ba08235b44f4251d6167ad892996,7142ba08235b44f4251d6167ad892996_c01454,Black-Capped Chickadee
session_00246,72257ba9f8f5eaf522fa3a0df29e555e,"72257ba9f8f5eaf522fa3a0df29e555e_c01480,72257ba9f8f5eaf522fa3a0df29e555e_c01481,72257ba9f8f5eaf522fa3a0df29e555e_c01482,72257ba9f8f5eaf522fa3a0df29e555e_c01483,72257ba9f8f5eaf522fa3a0df29e555e_c01484,72257ba9f8f5eaf522fa3a0df29e555e_c01485,72257ba9f8f5eaf522fa3a0df29e555e_c01486,72257ba9f8f5eaf522fa3a0df29e555e_c01487",Dark-Eyed Junco
session_00247,72257ba9f8f5eaf522fa3a0df29e555e,"72257ba9f8f5eaf522fa3a0df29e555e_c01477,72257ba9f8f5eaf522fa3a0df29e555e_c01478,72257ba9f8f5eaf522fa3a0df29e555e_c01479",Black-Capped Chickadee
session_00248,72257ba9f8f5eaf522fa3a0df29e555e,72257ba9f8f5eaf522fa3a0df29e555e_c01476,Black-Capped Chickadee
session_00249,769e2c248bc547fa98dc03afbbdf09fb,"769e2c248bc547fa98dc03afbbdf09fb_c01488,769e2c248bc547fa98dc03afbbdf09fb_c01489,769e2c248bc547fa98dc03afbbdf09fb_c01490,769e2c248bc547fa98dc03afbbdf09fb_c01491,769e2c248bc547fa98dc03afbbdf09fb_c01492,769e2c248bc547fa98dc03afbbdf09fb_c01493,769e2c248bc547fa98dc03afbbdf09fb_c01495,769e2c248bc547fa98dc03afbbdf09fb_c01496,769e2c248bc547fa98dc03afbbdf09fb_c01497,769e2c248bc547fa98dc03afbbdf09fb_c01498,769e2c248bc547fa98dc03afbbdf09fb_c01499,769e2c248bc547fa98dc03afbbdf09fb_c01500",Dark-Eyed Junco
session_00250,769e2c248bc547fa98dc03afbbdf09fb,"769e2c248bc547fa98dc03afbbdf09fb_c01501,769e2c248bc547fa98dc03afbbdf09fb_c01502,769e2c248bc547fa98dc03afbbdf09fb_c01503",Black-Capped Chickadee
session_00251,769e2c248bc547fa98dc03afbbdf09fb,"769e2c248bc547fa98dc03afbbdf09fb_c01505,769e2c248bc547fa98dc03afbbdf09fb_c01506,769e2c248bc547fa98dc03afbbdf09fb_c01507,769e2c248bc547fa98dc03afbbdf09fb_c01508",Black-Capped Chickadee
session_00252,769e2c248bc547fa98dc03afbbdf09fb,769e2c248bc547fa98dc03afbbdf09fb_c01494,Dark-Eyed Junco
session_00253,769e2c248bc547fa98dc03afbbdf09fb,769e2c248bc547fa98dc03afbbdf09fb_c01504,Black-Capped Chickadee
session_00254,78bef4a8da6f41d742e213e7a9e066b1,"78bef4a8da6f41d742e213e7a9e066b1_c01509,78bef4a8da6f41d742e213e7a9e066b1_c01510,78bef4a8da6f41d742e213e7a9e066b1_c01511,78bef4a8da6f41d742e213e7a9e066b1_c01512,78bef4a8da6f41d742e213e7a9e066b1_c01513,78bef4a8da6f41d742e213e7a9e066b1_c01514,78bef4a8da6f41d742e213e7a9e066b1_c01515,78bef4a8da6f41d742e213e7a9e066b1_c01516,78bef4a8da6f41d742e213e7a9e066b1_c01517,78bef4a8da6f41d742e213e7a9e066b1_c01518,78bef4a8da6f41d742e213e7a9e066b1_c01519,78bef4a8da6f41d742e213e7a9e066b1_c01520,78bef4a8da6f41d742e213e7a9e066b1_c01521,78bef4a8da6f41d742e213e7a9e066b1_c01522,78bef4a8da6f41d742e213e7a9e066b1_c01523,78bef4a8da6f41d742e213e7a9e066b1_c01525,78bef4a8da6f41d742e213e7a9e066b1_c01526,78bef4a8da6f41d742e213e7a9e066b1_c01527,78bef4a8da6f41d742e213e7a9e066b1_c01528,78bef4a8da6f41d742e213e7a9e066b1_c01529,78bef4a8da6f41d742e213e7a9e066b1_c01530,78bef4a8da6f41d742e213e7a9e066b1_c01531,78bef4a8da6f41d742e213e7a9e066b1_c01532,78bef4a8da6f41d742e213e7a9e066b1_c01533,78bef4a8da6f41d742e213e7a9e066b1_c01534,78bef4a8da6f41d742e213e7a9e066b1_c01535,78bef4a8da6f41d742e213e7a9e066b1_c01536,78bef4a8da6f41d742e213e7a9e066b1_c01537,78bef4a8da6f41d742e213e7a9e066b1_c01538,78bef4a8da6f41d742e213e7a9e066b1_c01539,78bef4a8da6f41d742e213e7a9e066b1_c01540,78bef4a8da6f41d742e213e7a9e066b1_c01541,78bef4a8da6f41d742e213e7a9e066b1_c01542,78bef4a8da6f41d742e213e7a9e066b1_c01543,78bef4a8da6f41d742e213e7a9e066b1_c01544,78bef4a8da6f41d742e213e7a9e066b1_c01545,78bef4a8da6f41d742e213e7a9e066b1_c01546,78bef4a8da6f41d742e213e7a9e066b1_c01547,78bef4a8da6f41d742e213e7a9e066b1_c01548,78bef4a8da6f41d742e213e7a9e066b1_c01549,78bef4a8da6f41d742e213e7a9e066b1_c01550",Dark-Eyed Junco
session_00255,78bef4a8da6f41d742e213e7a9e066b1,78bef4a8da6f41d742e213e7a9e066b1_c01524,Dark-Eyed Junco
session_00256,79770e16680d881c4ede3b914cbfe56d,"79770e16680d881c4ede3b914cbfe56d_c01551,79770e16680d881c4ede3b914cbfe56d_c01552,79770e16680d881c4ede3b914cbfe56d_c01553,79770e16680d881c4ede3b914cbfe56d_c01554,79770e16680d881c4ede3b914cbfe56d_c01555,79770e16680d881c4ede3b914cbfe56d_c01556,79770e16680d881c4ede3b914cbfe56d_c01557,79770e16680d881c4ede3b914cbfe56d_c01558,79770e16680d881c4ede3b914cbfe56d_c01560,79770e16680d881c4ede3b914cbfe56d_c01561",Dark-Eyed Junco
session_00257,79770e16680d881c4ede3b914cbfe56d,79770e16680d881c4ede3b914cbfe56d_c01559,Dark-Eyed Junco
session_00258,798e34fde314055c4a3a062d40afece0,"798e34fde314055c4a3a062d40afece0_c01567,798e34fde314055c4a3a062d40afece0_c01568,798e34fde314055c4a3a062d40afece0_c01569,798e34fde314055c4a3a062d40afece0_c01570,798e34fde314055c4a3a062d40afece0_c01571,798e34fde314055c4a3a062d40afece0_c01572,798e34fde314055c4a3a062d40afece0_c01573,798e34fde314055c4a3a062d40afece0_c01574,798e34fde314055c4a3a062d40afece0_c01575,798e34fde314055c4a3a062d40afece0_c01576,798e34fde314055c4a3a062d40afece0_c01577,798e34fde314055c4a3a062d40afece0_c01578,798e34fde314055c4a3a062d40afece0_c01579,798e34fde314055c4a3a062d40afece0_c01580,798e34fde314055c4a3a062d40afece0_c01581,798e34fde314055c4a3a062d40afece0_c01582,798e34fde314055c4a3a062d40afece0_c01583,798e34fde314055c4a3a062d40afece0_c01584,798e34fde314055c4a3a062d40afece0_c01585",House Finch
session_00259,798e34fde314055c4a3a062d40afece0,"798e34fde314055c4a3a062d40afece0_c01586,798e34fde314055c4a3a062d40afece0_c01587,798e34fde314055c4a3a062d40afece0_c01588,798e34fde314055c4a3a062d40afece0_c01589,798e34fde314055c4a3a062d40afece0_c01590,798e34fde314055c4a3a062d40afece0_c01591,798e34fde314055c4a3a062d40afece0_c01592",House Finch
session_00260,798e34fde314055c4a3a062d40afece0,"798e34fde314055c4a3a062d40afece0_c01562,798e34fde314055c4a3a062d40afece0_c01563,798e34fde314055c4a3a062d40afece0_c01564,798e34fde314055c4a3a062d40afece0_c01565,798e34fde314055c4a3a062d40afece0_c01566",House Finch
session_00261,79bb49dad098cbd23fac6188f44bf34f,"79bb49dad098cbd23fac6188f44bf34f_c01593,79bb49dad098cbd23fac6188f44bf34f_c01594,79bb49dad098cbd23fac6188f44bf34f_c01595,79bb49dad098cbd23fac6188f44bf34f_c01596,79bb49dad098cbd23fac6188f44bf34f_c01597,79bb49dad098cbd23fac6188f44bf34f_c01598,79bb49dad098cbd23fac6188f44bf34f_c01599,79bb49dad098cbd23fac6188f44bf34f_c01600,79bb49dad098cbd23fac6188f44bf34f_c01601,79bb49dad098cbd23fac6188f44bf34f_c01602,79bb49dad098cbd23fac6188f44bf34f_c01603,79bb49dad098cbd23fac6188f44bf34f_c01604,79bb49dad098cbd23fac6188f44bf34f_c01606,79bb49dad098cbd23fac6188f44bf34f_c01608,79bb49dad098cbd23fac6188f44bf34f_c01609,79bb49dad098cbd23fac6188f44bf34f_c01610,79bb49dad098cbd23fac6188f44bf34f_c01611,79bb49dad098cbd23fac6188f44bf34f_c01613,79bb49dad098cbd23fac6188f44bf34f_c01614,79bb49dad098cbd23fac6188f44bf34f_c01615,79bb49dad098cbd23fac6188f44bf34f_c01616,79bb49dad098cbd23fac6188f44bf34f_c01617,79bb49dad098cbd23fac6188f44bf34f_c01618,79bb49dad098cbd23fac6188f44bf34f_c01620",Dark-Eyed Junco
session_00262,79bb49dad098cbd23fac6188f44bf34f,"79bb49dad098cbd23fac6188f44bf34f_c01605,79bb49dad098cbd23fac6188f44bf34f_c01612",Dark-Eyed Junco
session_00263,79bb49dad098cbd23fac6188f44bf34f,"79bb49dad098cbd23fac6188f44bf34f_c01607,79bb49dad098cbd23fac6188f44bf34f_c01619",Dark-Eyed Junco
session_00264,7bcf9e53ba37514521d4ce56ef33c331,"7bcf9e53ba37514521d4ce56ef33c331_c01621,7bcf9e53ba37514521d4ce56ef33c331_c01622,7bcf9e53ba37514521d4ce56ef33c331_c01623,7bcf9e53ba37514521d4ce56ef33c331_c01624,7bcf9e53ba37514521d4ce56ef33c331_c01625,7bcf9e53ba37514521d4ce56ef33c331_c01626,7bcf9e53ba37514521d4ce56ef33c331_c01627,7bcf9e53ba37514521d4ce56ef33c331_c01628,7bcf9e53ba37514521d4ce56ef33c331_c01632,7bcf9e53ba37514521d4ce56ef33c331_c01633,7bcf9e53ba37514521d4ce56ef33c331_c01634,7bcf9e53ba37514521d4ce56ef33c331_c01635,7bcf9e53ba37514521d4ce56ef33c331_c01636,7bcf9e53ba37514521d4ce56ef33c331_c01637,7bcf9e53ba37514521d4ce56ef33c331_c01638,7bcf9e53ba37514521d4ce56ef33c331_c01639,7bcf9e53ba37514521d4ce56ef33c331_c01640,7bcf9e53ba37514521d4ce56ef33c331_c01641",Black-Capped Chickadee
session_00265,7bcf9e53ba37514521d4ce56ef33c331,7bcf9e53ba37514521d4ce56ef33c331_c01631,Black-Capped Chickadee
session_00266,7bcf9e53ba37514521d4ce56ef33c331,"7bcf9e53ba37514521d4ce56ef33c331_c01629,7bcf9e53ba37514521d4ce56ef33c331_c01630,7bcf9e53ba37514521d4ce56ef33c331_c01642",Black-Capped Chickadee
session_00267,7c358dcba99fad9dc7b8106cd0258ea9,"7c358dcba99fad9dc7b8106cd0258ea9_c01652,7c358dcba99fad9dc7b8106cd0258ea9_c01661",Dark-Eyed Junco
session_00268,7c358dcba99fad9dc7b8106cd0258ea9,"7c358dcba99fad9dc7b8106cd0258ea9_c01643,7c358dcba99fad9dc7b8106cd0258ea9_c01644,7c358dcba99fad9dc7b8106cd0258ea9_c01645,7c358dcba99fad9dc7b8106cd0258ea9_c01646,7c358dcba99fad9dc7b8106cd0258ea9_c01648,7c358dcba99fad9dc7b8106cd0258ea9_c01653,7c358dcba99fad9dc7b8106cd0258ea9_c01654,7c358dcba99fad9dc7b8106cd0258ea9_c01655,7c358dcba99fad9dc7b8106cd0258ea9_c01656,7c358dcba99fad9dc7b8106cd0258ea9_c01657,7c358dcba99fad9dc7b8106cd0258ea9_c01658,7c358dcba99fad9dc7b8106cd0258ea9_c01659,7c358dcba99fad9dc7b8106cd0258ea9_c01660,7c358dcba99fad9dc7b8106cd0258ea9_c01662,7c358dcba99fad9dc7b8106cd0258ea9_c01663,7c358dcba99fad9dc7b8106cd0258ea9_c01664,7c358dcba99fad9dc7b8106cd0258ea9_c01665,7c358dcba99fad9dc7b8106cd0258ea9_c01666,7c358dcba99fad9dc7b8106cd0258ea9_c01668",Dark-Eyed Junco
session_00269,7c358dcba99fad9dc7b8106cd0258ea9,"7c358dcba99fad9dc7b8106cd0258ea9_c01649,7c358dcba99fad9dc7b8106cd0258ea9_c01650,7c358dcba99fad9dc7b8106cd0258ea9_c01651,7c358dcba99fad9dc7b8106cd0258ea9_c01670,7c358dcba99fad9dc7b8106cd0258ea9_c01671",Dark-Eyed Junco
session_00270,7c358dcba99fad9dc7b8106cd0258ea9,"7c358dcba99fad9dc7b8106cd0258ea9_c01647,7c358dcba99fad9dc7b8106cd0258ea9_c01667,7c358dcba99fad9dc7b8106cd0258ea9_c01669",Dark-Eyed Junco
session_00271,7d74902054362170c0653928efaa3c00,"7d74902054362170c0653928efaa3c00_c01672,7d74902054362170c0653928efaa3c00_c01673,7d74902054362170c0653928efaa3c00_c01674",Black-Capped Chickadee
session_00272,7d74902054362170c0653928efaa3c00,"7d74902054362170c0653928efaa3c00_c01675,7d74902054362170c0653928efaa3c00_c01676,7d74902054362170c0653928efaa3c00_c01677,7d74902054362170c0653928efaa3c00_c01678",Black-Capped Chickadee
session_00273,7dd7fac41809270fa3519f6c9aed0549,"7dd7fac41809270fa3519f6c9aed0549_c01679,7dd7fac41809270fa3519f6c9aed0549_c01680,7dd7fac41809270fa3519f6c9aed0549_c01681,7dd7fac41809270fa3519f6c9aed0549_c01682",Black-Capped Chickadee
session_00274,7dd7fac41809270fa3519f6c9aed0549,7dd7fac41809270fa3519f6c9aed0549_c01683,Black-Capped Chickadee
session_00275,7efffd79544bab753c25c028a4ca977c,"7efffd79544bab753c25c028a4ca977c_c01684,7efffd79544bab753c25c028a4ca977c_c01685,7efffd79544bab753c25c028a4ca977c_c01686,7efffd79544bab753c25c028a4ca977c_c01687,7efffd79544bab753c25c028a4ca977c_c01688,7efffd79544bab753c25c028a4ca977c_c01689,7efffd79544bab753c25c028a4ca977c_c01690,7efffd79544bab753c25c028a4ca977c_c01691,7efffd79544bab753c25c028a4ca977c_c01692,7efffd79544bab753c25c028a4ca977c_c01693,7efffd79544bab753c25c028a4ca977c_c01694,7efffd79544bab753c25c028a4ca977c_c01695,7efffd79544bab753c25c028a4ca977c_c01696,7efffd79544bab753c25c028a4ca977c_c01697,7efffd79544bab753c25c028a4ca977c_c01698,7efffd79544bab753c25c028a4ca977c_c01699,7efffd79544bab753c25c028a4ca977c_c01700,7efffd79544bab753c25c028a4ca977c_c01701,7efffd79544bab753c25c028a4ca977c_c01702,7efffd79544bab753c25c028a4ca977c_c01703,7efffd79544bab753c25c028a4ca977c_c01704,7efffd79544bab753c25c028a4ca977c_c01705,7efffd79544bab753c25c028a4ca977c_c01706,7efffd79544bab753c25c028a4ca977c_c01707,7efffd79544bab753c25c028a4ca977c_c01708,7efffd79544bab753c25c028a4ca977c_c01709,7efffd79544bab753c25c028a4ca977c_c01710,7efffd79544bab753c25c028a4ca977c_c01711,7efffd79544bab753c25c028a4ca977c_c01712,7efffd79544bab753c25c028a4ca977c_c01713,7efffd79544bab753c25c028a4ca977c_c01714,7efffd79544bab753c25c028a4ca977c_c01716,7efffd79544bab753c25c028a4ca977c_c01717,7efffd79544bab753c25c028a4ca977c_c01718,7efffd79544bab753c25c028a4ca977c_c01719,7efffd79544bab753c25c028a4ca977c_c01720,7efffd79544bab753c25c028a4ca977c_c01721,7efffd79544bab753c25c028a4ca977c_c01722",House Finch
session_00276,7efffd79544bab753c25c028a4ca977c,7efffd79544bab753c25c028a4ca977c_c01715,House Finch
session_00277,80e24ef8d26524192bbbbb7aa85870d6,"80e24ef8d26524192bbbbb7aa85870d6_c01724,80e24ef8d26524192bbbbb7aa85870d6_c01725,80e24ef8d26524192bbbbb7aa85870d6_c01726,80e24ef8d26524192bbbbb7aa85870d6_c01727,80e24ef8d26524192bbbbb7aa85870d6_c01730,80e24ef8d26524192bbbbb7aa85870d6_c01731,80e24ef8d26524192bbbbb7aa85870d6_c01732,80e24ef8d26524192bbbbb7aa85870d6_c01733,80e24ef8d26524192bbbbb7aa85870d6_c01734,80e24ef8d26524192bbbbb7aa85870d6_c01735,80e24ef8d26524192bbbbb7aa85870d6_c01736,80e24ef8d26524192bbbbb7aa85870d6_c01737,80e24ef8d26524192bbbbb7aa85870d6_c01738",Dark-Eyed Junco
session_00278,80e24ef8d26524192bbbbb7aa85870d6,80e24ef8d26524192bbbbb7aa85870d6_c01739,Dark-Eyed Junco
session_00279,80e24ef8d26524192bbbbb7aa85870d6,80e24ef8d26524192bbbbb7aa85870d6_c01729,Dark-Eyed Junco
session_00280,80e24ef8d26524192bbbbb7aa85870d6,80e24ef8d26524192bbbbb7aa85870d6_c01723,Chickadee
session_00281,80e24ef8d26524192bbbbb7aa85870d6,80e24ef8d26524192bbbbb7aa85870d6_c01728,Dark-Eyed Junco
session_00282,8163eb85ead8ea11c938703e2708e161,"8163eb85ead8ea11c938703e2708e161_c01745,8163eb85ead8ea11c938703e2708e161_c01746,8163eb85ead8ea11c938703e2708e161_c01747,8163eb85ead8ea11c938703e2708e161_c01748,8163eb85ead8ea11c938703e2708e161_c01749,8163eb85ead8ea11c938703e2708e161_c01750,8163eb85ead8ea11c938703e2708e161_c01751,8163eb85ead8ea11c938703e2708e161_c01752,8163eb85ead8ea11c938703e2708e161_c01753,8163eb85ead8ea11c938703e2708e161_c01754,8163eb85ead8ea11c938703e2708e161_c01755,8163eb85ead8ea11c938703e2708e161_c01756,8163eb85ead8ea11c938703e2708e161_c01757,8163eb85ead8ea11c938703e2708e161_c01758,8163eb85ead8ea11c938703e2708e161_c01759,8163eb85ead8ea11c938703e2708e161_c01760,8163eb85ead8ea11c938703e2708e161_c01761,8163eb85ead8ea11c938703e2708e161_c01762,8163eb85ead8ea11c938703e2708e161_c01763,8163eb85ead8ea11c938703e2708e161_c01764,8163eb85ead8ea11c938703e2708e161_c01765,8163eb85ead8ea11c938703e2708e161_c01766,8163eb85ead8ea11c938703e2708e161_c01767,8163eb85ead8ea11c938703e2708e161_c01768,8163eb85ead8ea11c938703e2708e161_c01769,8163eb85ead8ea11c938703e2708e161_c01770,8163eb85ead8ea11c938703e2708e161_c01771",Dark-Eyed Junco
session_00283,8163eb85ead8ea11c938703e2708e161,"8163eb85ead8ea11c938703e2708e161_c01740,8163eb85ead8ea11c938703e2708e161_c01741,8163eb85ead8ea11c938703e2708e161_c01742,8163eb85ead8ea11c938703e2708e161_c01743",Dark-Eyed Junco
session_00284,8163eb85ead8ea11c938703e2708e161,8163eb85ead8ea11c938703e2708e161_c01744,Dark-Eyed Junco
session_00285,8209ec0668b92c894664ed59ba403e70,"8209ec0668b92c894664ed59ba403e70_c01772,8209ec0668b92c894664ed59ba403e70_c01773",Black-Capped Chickadee
session_00286,8209ec0668b92c894664ed59ba403e70,8209ec0668b92c894664ed59ba403e70_c01775,Black-Capped Chickadee
session_00287,8209ec0668b92c894664ed59ba403e70,8209ec0668b92c894664ed59ba403e70_c01774,Black-Capped Chickadee
session_00288,8354e41bcd03b02be3103b60b7a20a71,"8354e41bcd03b02be3103b60b7a20a71_c01776,8354e41bcd03b02be3103b60b7a20a71_c01777,8354e41bcd03b02be3103b60b7a20a71_c01778,8354e41bcd03b02be3103b60b7a20a71_c01779,8354e41bcd03b02be3103b60b7a20a71_c01780,8354e41bcd03b02be3103b60b7a20a71_c01781,8354e41bcd03b02be3103b60b7a20a71_c01782,8354e41bcd03b02be3103b60b7a20a71_c01783,8354e41bcd03b02be3103b60b7a20a71_c01784",Black-Capped Chickadee
session_00289,8354e41bcd03b02be3103b60b7a20a71,8354e41bcd03b02be3103b60b7a20a71_c01785,Black-Capped Chickadee
session_00290,83675cab6594aa30e87242cca661084e,"83675cab6594aa30e87242cca661084e_c01786,83675cab6594aa30e87242cca661084e_c01787,83675cab6594aa30e87242cca661084e_c01788,83675cab6594aa30e87242cca661084e_c01789",Black-Capped Chickadee
session_00291,83675cab6594aa30e87242cca661084e,83675cab6594aa30e87242cca661084e_c01790,Black-Capped Chickadee
